EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance_Score,Current_Employee_Rating,LoadUser,LoadTimestamp,RowHash
3885,Armando,Macias,08-Dec-21,,Sr. Network Engineer,Aaron Oconnor,armando.macias@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Unk,,IT/IS,Engineers,21-10-1948,CT,Engineer,Female,93436,Black,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,0e39165c31c79dbc9610f410004cd480ef65dd75b057ec3ef856c8ec4126f988
3886,Britney,Kelly,12-Oct-18,,Sr. Network Engineer,Christine Mcgee,britney.kelly@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,Wireless,06-12-1977,CT,Technician,Male,42646,Other,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,f8faf9b631969ed099bc6fcd2489bc70114f43b24255db8be1ce9429e18f27cd
3887,Emanuel,Haas,22-Apr-22,15-May-23,Sr. Network Engineer,Jose Moran,emanuel.haas@bilearner.com,NEL,Leave of Absence,Contract,Zone B,Temporary,Retirement,Fact item service few contain less available.,IT/IS,General - Con,24-06-1954,CT,Flagger,Male,54502,White,Divorced,Exceeds,3,Dave,2025-09-09 11:08:24.768614,96101a858e4ab8b5e902e8cb8cbb9398a333639ac79bf15711119d5ccf2c86de
3888,Karlie,Drake,05-Sep-21,08-Jul-22,Principal Data Architect,Jimmy Beck,karlie.drake@bilearner.com,PL,Leave of Absence,Full-Time,Zone B,Full-Time,Retirement,Too within that room.,IT/IS,Engineers,20-06-1987,MA,Engineer,Female,88391,Other,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,98578680c2ef79cd47437b779640850f4b067d30d0f3beb1495d750ac7db7ecb
3889,Myla,Mullen,05-Sep-22,30-Oct-22,Network Engineer,Lisa Chase,myla.mullen@bilearner.com,TNS,Active,Contract,Zone B,Part-Time,Resignation,With affect give water contain lose subject wide.,Executive Office,General - Con,15-10-1982,MA,Foreman,Male,26421,Black,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,05fd214f59cb17bb99d06d460a044eabf9c202e391550b6ddf6fc4f02870b74b
3890,Alan,Holland,19-Jul-22,25-Apr-23,Network Engineer,Susan Livingston,alan.holland@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Resignation,Card around respond current seem along.,IT/IS,General - Con,20-08-1999,MA,Foreman,Male,85660,Asian,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,4eb6cf9c0f33688980dd220e90a55b593e2460e16cd3a3c2976fbca025f7646a
3891,Brooklynn,Greene,26-May-22,,Network Engineer,April Castillo,brooklynn.greene@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Engineers,04-07-1960,MA,Engineer,Male,60107,Other,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,d6be5923feaa0f345a3cb9b667111c148e21e6f6ed6a35e6923706950e2ee38f
3892,Maxwell,Mcpherson,31-Oct-22,,Network Engineer,Diane James,maxwell.mcpherson@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,Engineers,01-04-1978,MA,Principal,Male,60831,Hispanic,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,070763d1b99c8bf010cb28459d91cfedf2c1bfdb3dc2db853c67e10168da9b07
3893,Lukas,Freeman,22-Mar-23,28-Jul-23,IT Support,Allison Shannon,lukas.freeman@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Involuntary,Series remember American lawyer probably be.,IT/IS,General - Con,15-04-1953,MA,Laborer,Female,68298,Asian,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,163c4c94ee704c0a615f271bf95e3f514e0cc6d1c51c6b24c18eb20392be4530
3894,Yesenia,Nielsen,29-May-23,,IT Support,David Long,yesenia.nielsen@bilearner.com,MSC,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,Aerial,02-03-1959,MA,Lineman,Female,72913,Black,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,e1cfa19e743fafc747ad0bddfc097e49cd8c5b0c065800c21a11ca4c91035803
3895,Myah,Marsh,23-Feb-20,08-Sep-21,IT Support,Kelly Hall,myah.marsh@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Retirement,Right hold rule similar yeah later floor.,IT/IS,Splicing,16-05-1943,MA,Tester,Female,3137,Other,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,dec6266d46b49d9a14eb7c76c2115509befc68742aa104a7e2ec5f606232049f
3896,Korbin,Gilbert,13-Aug-19,10-Jul-22,IT Support,Rachel Sanchez,korbin.gilbert@bilearner.com,PL,Active,Part-Time,Zone B,Temporary,Involuntary,Meeting wind concern action. Scene western serve.,IT/IS,Engineers,20-11-1980,MA,Project Manager,Female,2618,Other,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,2af1f857dee97e5e6f28dd62ffb5d762e6b30a9213b1ea0c1a16cdad5e15f779
3897,Jenna,Maddox,25-Mar-19,13-Sep-21,Sr. Network Engineer,Hector Singleton,jenna.maddox@bilearner.com,NEL,Active,Part-Time,Zone A,Part-Time,Retirement,All machine best age ask court.,IT/IS,Aerial,31-03-1956,CT,Project Manager,Female,84396,Black,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,1392cb31a3bba18e9522ececc1092b03380d02e0e4c091bdb83a2a73f9660713
3898,Anaya,Preston,14-Dec-18,11-Feb-23,Sr. Network Engineer,Denise Oconnor,anaya.preston@bilearner.com,PL,Leave of Absence,Part-Time,Zone C,Temporary,Retirement,Cut during return could hit view born present.,IT/IS,General - Con,11-07-1948,CT,Lineman,Male,83611,Asian,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,f41698c3321d6ba9d021efff7bf016d2c75c5810173c82f54c0e5c427eeb582f
3899,Eugene,Pena,07-Mar-21,31-Aug-21,Sr. Network Engineer,Ruben Cook,eugene.pena@bilearner.com,BPC,Leave of Absence,Contract,Zone B,Part-Time,Resignation,Issue teacher page true relate. Fight out learn.,IT/IS,Engineers,22-06-1943,CT,Engineer,Female,88656,Other,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,7d2a9f65741e0245b01ac44456617a9bc1b06364393905a4768a0a41facb91d8
3900,Abel,Baker,16-Jun-23,,Principal Data Architect,Amy Duncan,abel.baker@bilearner.com,CCDR,Active,Contract,Zone C,Full-Time,Unk,,IT/IS,Field Operations,26-09-1995,MA,Field Technician,Female,79249,Asian,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,40bce9246ca5690b7650ee8d184c2d9439c3b4c4ca0e8f0c4f72fcedc5f29545
3901,Deven,Merritt,18-Jun-21,,Network Engineer,Anthony Cruz MD,deven.merritt@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,Unk,,Executive Office,Project Management - Eng,05-02-1988,MA,Project Manager,Male,3921,Hispanic,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,0e0b12abe52dfb7a62cd21194210de9190c595764790b9fc26db676a5876a3de
3902,Hadassah,Moran,22-May-23,16-Jun-23,Network Engineer,Michelle Perry,hadassah.moran@bilearner.com,MSC,Active,Contract,Zone B,Temporary,Resignation,Deep certainly boy record.,Executive Office,Wireline Construction,02-06-1964,MA,Groundman,Male,84876,Black,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,be482736ab99b97173216f2d4f74c4e5772f2a072290dc6c9c2bdab2a0eba349
3903,Hezekiah,Thompson,14-May-19,,Network Engineer,Victoria Shaw,hezekiah.thompson@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,Field Operations,21-07-1993,MA,Driver,Male,66324,Hispanic,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,c6d09ab63e284b3d153661e191742579a1668cbe98fec2f1fe711a5406912273
3904,Quintin,Fry,27-Dec-20,,Network Engineer,Brad Lee,quintin.fry@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,Engineers,03-03-1970,MA,Engineer,Male,86510,Asian,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,fe003c21b39f6b55288197485a7f3b1c5ea6a8aac9d9bfc6b2e52f201c4eb2c7
3905,Alayna,Hess,04-Aug-20,04-Feb-22,Network Engineer,Todd Baker,alayna.hess@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Involuntary,Brother reduce since no during.,IT/IS,Billable Consultants,08-06-1958,MA,Engineer,Female,48843,Black,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,70f63ec2cf0c45dbf333b199059f4a2e163dd995097a1ee0faa8cd192fe19454
3906,Amaris,Miller,25-Aug-20,,IT Support,Samuel Padilla,amaris.miller@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unk,,IT/IS,Wireline Construction,05-09-1975,MA,Splicer,Female,70797,Other,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,11297418c1b970d6ea783ac0b6eb4e17068ee0af3728742a0ab0d28bbf873db9
3907,Barrett,Wilcox,24-Feb-22,,IT Support,Michael Wright,barrett.wilcox@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Engineers,11-07-1964,MA,Director,Female,6437,White,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,0adb42511e3dae3088b94f3ee3632c4a668ce82b998660baf74d01b2774c5e41
3908,Kimberly,Watson,06-Aug-19,21-Mar-21,IT Support,Bryan Foley,kimberly.watson@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Resignation,Reduce center top without.,IT/IS,Splicing,11-07-1986,MA,Splicer,Female,92289,Black,Married,Needs Improvement,3,Dave,2025-09-09 11:08:24.768614,1523ba2ec4586074b3b35cdb6744979b2873d6a89b96d5e64aa2a86b1fbf91b2
3909,Rebecca,Park,01-Aug-21,24-Sep-21,IT Support,April Anderson MD,rebecca.park@bilearner.com,CCDR,Active,Part-Time,Zone C,Part-Time,Resignation,Expect maintain knowledge thus.,IT/IS,General - Eng,26-05-1944,MA,Administrative,Female,58900,Other,Married,Needs Improvement,3,Dave,2025-09-09 11:08:24.768614,aa0694e074b6e8c9e7f716449ca7d5bc51c2e5aae971d3a978633be679f8c96f
3910,Caleb,Schneider,13-Jul-22,22-Jan-23,Sr. Network Engineer,Matthew Calderon DDS,caleb.schneider@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,Voluntary,Concern morning while.,IT/IS,Wireless,22-02-1997,MA,Technician,Female,35673,White,Widowed,Needs Improvement,3,Dave,2025-09-09 11:08:24.768614,de4c2115b42a4b66da9ebe8c04c0932963cfa58266f08c32ec7f1edba611d430
3911,Vanessa,James,28-May-21,,Sr. Network Engineer,Bryan Ramos,vanessa.james@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,Splicing,29-07-1950,CT,Splicer,Male,68952,White,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,1773ff5d1252a3fc302b52d88e356ef02b902c1c1448dbba184ae94eee6e9144
3912,Maribel,Copeland,06-Jul-20,18-Jan-21,Sr. Network Engineer,Alan Harris,maribel.copeland@bilearner.com,PL,Leave of Absence,Part-Time,Zone C,Full-Time,Involuntary,Reach music five away. Too fish sure be.,IT/IS,General - Con,19-05-1968,CT,Foreman,Male,97493,Hispanic,Widowed,Needs Improvement,3,Dave,2025-09-09 11:08:24.768614,8e9177fdfe1f0a9b97bad7c32f9e502a0eef071340b4f6fc8b89c538091220d2
3913,Henry,Zimmerman,14-Jan-20,08-Jun-22,Sr. Network Engineer,Rodney Hart,henry.zimmerman@bilearner.com,BPC,Leave of Absence,Full-Time,Zone A,Part-Time,Resignation,Management so author training floor stage could.,IT/IS,Project Management - Con,02-06-1942,MA,Purchasing,Female,69903,White,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,0fa0cf0f2f16a14bed1bc76099982bd3a99a9886a27faf13248479bbb5f3ae4e
3914,Nathanial,Booth,04-Feb-20,29-Jan-21,Network Engineer,Jorge Mayo,nathanial.booth@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Resignation,Whole shake score look.,Executive Office,Engineers,22-07-1958,MA,Project Manager,Male,9758,Other,Single,Exceeds,3,Dave,2025-09-09 11:08:24.768614,79fee562103c84e493a97c42ee44f35bed1c647aad174f5793b2901ff529e810
3915,Rhys,Barry,28-Aug-22,,Network Engineer,Kimberly Good,rhys.barry@bilearner.com,TNS,Active,Contract,Zone B,Part-Time,Unk,,IT/IS,Field Operations,03-05-1991,MA,Foreman,Male,31391,Other,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,558bb2cc42e76ff483e4584417c0bd0922fcf83766be49f7259fd00ed851e22c
3916,Jonas,Rowland,27-Jun-22,,Network Engineer,Stephanie Harris,jonas.rowland@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Unk,,IT/IS,Project Management - Con,25-05-1964,MA,Coordinator,Male,14939,Other,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,87d52c758aa4db71b40dcd56569d43663d396e39752dea635fe1ac1fb1907655
3917,Chris,Vincent,19-Dec-19,31-Mar-23,Network Engineer,Ethan Allison,chris.vincent@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Retirement,Might control article admit may water.,IT/IS,General - Con,11-04-1993,MA,Technician,Female,89635,Black,Widowed,Exceeds,3,Dave,2025-09-09 11:08:24.768614,af73b41495b9f14faf64b20f6834305100d738fdd5da0f39fe96d58cebdcf4dc
3918,Myah,Waller,24-Sep-20,27-Mar-23,Network Engineer,Christian Mullen,myah.waller@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Voluntary,Road he court. Officer blood couple.,IT/IS,Field Operations,17-06-1960,MA,Laborer,Female,48262,Asian,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,de20388ed3eef60c9f36ea84479ae27a9db8b47e5d0fe2b3b462ef44b7654967
3919,Yaritza,Sherman,06-Jul-23,,IT Support,Debra Oneal,yaritza.sherman@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Unk,,IT/IS,Field Operations,07-10-1944,MA,Tower Hand,Female,42410,Asian,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,b6cf76ad571f47ac9225f7c6d2d743ab5a5fd4daa98309c289b6ff3b9f9ab238
3920,Haley,Weaver,11-Apr-21,19-Dec-22,IT Support,Cynthia Willis,haley.weaver@bilearner.com,PL,Active,Full-Time,Zone A,Part-Time,Involuntary,Sit parent popular even travel level who.,IT/IS,Field Operations,04-11-1961,MA,Laborer,Female,62625,Other,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,c9a3b1f895e52582f64d551b51fea58fe0957bcc551db1ad0738abf9f78de226
3921,Alessandra,Lee,12-Feb-20,15-Jul-22,IT Support,Lauren Douglas,alessandra.lee@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Retirement,Form law draw east through particularly.,IT/IS,Splicing,30-11-1943,MA,Splicer,Female,56684,Other,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,112182782ff040a83c64ca9fe39ed3d654b42f0d51f9b23d9a0a9d2986e4461d
3922,Kaitlin,Hickman,25-Dec-18,,IT Support,Katherine Wright,kaitlin.hickman@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Unk,,IT/IS,General - Con,04-10-1996,MA,Lineman,Female,26513,White,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,e5df91c4e6e1ee80683ee851cbe2e6da21604dc10cb92ee755ca28a328328b77
3923,Giancarlo,Juarez,25-Dec-21,19-Jun-23,Sr. Network Engineer,Jennifer Lester,giancarlo.juarez@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Involuntary,Mouth activity price take take rather.,IT/IS,Aerial,16-03-1955,MA,Foreman,Female,26918,Hispanic,Single,Exceeds,3,Dave,2025-09-09 11:08:24.768614,b3dfd2b75612bee0d8ba511967e44aeb01d92df27b6b88f607db2684f509a77a
3924,Walter,Zuniga,22-May-21,,Sr. Network Engineer,Erin Tran,walter.zuniga@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,IT/IS,General - Con,27-04-1993,CT,Technician,Male,86917,Other,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,6f446379ad28024e55456aee4d27cfae37c20f3c2eb8a47082e2803abe601861
3925,Anna,Jordan,03-May-20,14-Nov-22,Sr. Network Engineer,Bill Barnes,anna.jordan@bilearner.com,PL,Leave of Absence,Contract,Zone C,Part-Time,Resignation,Environment Democrat personal design now.,IT/IS,General - Sga,15-10-1960,MA,Vp,Male,64495,Hispanic,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,4dc6c17f5c873c0e28c20bd3353114398eef0c79d18f3b05c068f8d484652319
3926,Jeffery,Gamble,27-Feb-19,,Sr. Network Engineer,Nicole Morales,jeffery.gamble@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,Unk,,IT/IS,Wireless,16-12-1941,MA,Supervisor,Female,47528,Hispanic,Single,Needs Improvement,3,Dave,2025-09-09 11:08:24.768614,0595c942ef75367725164456a62779b90f3a355f2c7713da43a15f6b57188836
3927,Misael,Hunter,01-Mar-20,05-Mar-22,Network Engineer,Gary Davidson,misael.hunter@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Involuntary,Four American something smile.,Executive Office,Aerial,12-10-1982,MA,Lineman,Male,50639,Other,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,caef3aa18d4d502746b283cf615ebdb8dcc2408b98d03407f86cd7e9e15f9b35
3928,Audrina,Yu,27-Jan-21,18-Oct-21,Network Engineer,Walter Powell,audrina.yu@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Resignation,Red say check wish car food between member.,IT/IS,General - Con,11-07-1956,MA,Laborer,Male,59834,White,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,e813f56147379f86549b3d987a2cfaefb0245640926664f48c75133ca67db16f
3929,Jeramiah,Foster,18-Jun-23,24-Jul-23,Network Engineer,Kimberly Wolf,jeramiah.foster@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,Resignation,Whom part moment eye. Off wear be hold listen.,IT/IS,Wireline Construction,20-04-1977,MA,Clerk,Female,73645,Asian,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,fc23a432e18a77b3eef70f9624b3f3f0de36275026e2711617648a17488149a8
3930,Bruce,Wallace,24-Nov-19,,Network Engineer,Patricia Andrews,bruce.wallace@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,General - Con,09-04-1984,MA,Helper,Female,65218,Asian,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,04a73e575371888bc6387c1b15aaa11f16efde0c399680fbc63480d6ec1316bf
3931,Giovani,Nelson,24-Sep-21,,Network Engineer,Michelle King,giovani.nelson@bilearner.com,CCDR,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,Engineers,26-06-1960,MA,Drafter,Male,34001,Black,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,9cb7cd02a556afb8ad3c79024a3599251ddcf0606e35dc04fda85b0840807a30
3932,Ari,Anthony,17-Aug-22,,IT Support,Kenneth Rodriguez,ari.anthony@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,General - Eng,21-04-1965,MA,Billing,Female,23569,Black,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,98644f17206d3b5e41fa738c3124bad24bfbdb05eecf145e94604e165c024e93
3933,Laylah,Branch,18-Apr-23,,IT Support,Kevin Hudson,laylah.branch@bilearner.com,MSC,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,Engineers,21-08-1967,MA,Engineer,Female,46935,White,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,05b2ffd739853c8fc38c7dd7405ac44b37ab81ab6e3e02b236c25332de13ecaf
3934,Alanna,Mullins,15-Apr-20,13-May-22,IT Support,Dustin Sanchez,alanna.mullins@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Involuntary,Development operation wrong law room.,IT/IS,Executive,03-01-1979,MA,Vp,Female,80168,Asian,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,e86b333b7f5c0151cabdf1b9f8deab110feb5653ca40aa2e86f1a02231bb94b1
3935,Arjun,Tyler,25-Dec-20,,IT Support,Jennifer Flores,arjun.tyler@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,IT/IS,Aerial,16-11-1993,MA,Lineman,Male,97304,White,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,9100521a5521e33730bd96bdc89533e6ce6fca5fb8d9cd814c2ad146f168cf08
3936,Donald,Favis,21-Jul-22,01-May-23,Enterprise Architect,Stephen Rasmussen,donald.favis@bilearner.com,MSC,Terminated for Cause,Full-Time,Zone B,Temporary,Involuntary,Manage brother himself deal.,IT/IS,General - Sga,27-06-1998,CT,Director,Male,6033,Other,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,448228323e4ee682680ee49cc0ec66f127746c8ab894ef2d80275ba3f50af0ae
3937,Daniff,Hernandez,04-Nov-22,,Database Administrator,Christina Williams,daniff.hernandez@bilearner.com,EW,Active,Contract,Zone C,Part-Time,Unk,,IT/IS,Field Operations,13-09-1944,MA,Laborer,Male,1960,White,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,65fc55eea6d920debdfefc4b925cd8d2fe7e8af9b3641908148e327ec74928d5
3938,Lori,Roby,20-Apr-20,,Data Analyst,Brittany Evans,lori.roby@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,Field Operations,28-05-1955,MA,Tower Hand,Female,1886,Hispanic,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,b5bff3b255707e2ebfb2821956f8b256e5dff5547f40161a638c3aa75aca2dca
3939,Thomas,Murray,05-Sep-19,,Data Analyst,Nicole Hill,thomas.murray@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Unk,,IT/IS,General - Con,04-09-1992,TX,Foreman,Male,78230,Black,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,be90a5b45a94cd216cf3f7b0ef82cf6cb44cad7d2974640080fb429e2bb6f45f
3940,Karthikeyan,Ait Sidi,11-Aug-19,,Sr. DBA,Kaitlyn Young,karthikeyan.ait sidi@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,General - Con,09-08-1958,MA,Technician,Male,2148,Other,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,d6fc82e6ad542cddac669a14885ae2444d9ef93f1090c9e82400e7a2bd7ba781
3941,Ivan,Rogers,04-Nov-18,,Data Analyst,Alejandra Spencer,ivan.rogers@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Unk,,IT/IS,Field Operations,30-08-1985,MA,Laborer,Male,1810,White,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,15b12f64c4fd1bf954cd31b72f8917d7740b8be37b8e2152001d9f867a3fec45
3942,Bianca,Roehrich,04-Nov-18,22-Dec-21,Principal Data Architect,Brian Gamble MD,bianca.roehrich@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone B,Temporary,Resignation,Begin mind time similar night travel.,IT/IS,Catv,04-09-1951,MA,Laborer,Female,2703,Asian,Married,PIP,3,Dave,2025-09-09 11:08:24.768614,2288f80f78a5073bfa81a5972b6567a8c62f2d7ace856713d4c0526befe70e60
3943,Jason,Salter,27-Jul-19,25-Jul-21,Data Analyst ,Lauren Moore,jason.salter@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Resignation,Choose system picture one party decision.,IT/IS,General - Eng,04-08-1971,MA,Administrative,Male,2452,Black,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,2713f2a1a3ef8568cbd3639c54cfb04c027a641b5b24bf82b5cf24ac020eb711
3944,Julia,Zhou,21-Dec-20,,Data Analyst,Joseph Owen,julia.zhou@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,General - Sga,05-07-1997,MA,Administrator,Female,2148,White,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,5add138732dc974e876e68644f4ce3ec3bdd51e9d09595ca911f6a6071c37e4d
3945,Thelma,Petrowsky,25-Jul-22,,Data Analyst,Carla Wilson,thelma.petrowsky@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Engineers,23-03-1998,MA,Engineer,Female,1886,Black,Single,PIP,3,Dave,2025-09-09 11:08:24.768614,637dd71a137e1bc818011c4554a4194f2445a1a9ad2613c6f7756f82b4e87e9b
3946,Jayne,Horton,15-Jun-19,,Database Administrator,Valerie Moody,jayne.horton@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Unk,,IT/IS,Shop (Fleet),20-07-1957,MA,Technician,Female,2493,White,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,78fe875e8c5b4c5f76dd7df033fb068fe2dfdf36e0957b409c3a017667c195da
3947,Renee,Becker,04-Apr-20,22-Jun-22,Database Administrator,Heather Phillips,renee.becker@bilearner.com,EW,Terminated for Cause,Full-Time,Zone B,Full-Time,Resignation,Door hear include off.,IT/IS,Field Operations,03-12-1996,MA,Field Technician,Female,2026,Hispanic,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,79d7bde56ab3683fc8261bd22222fcc8f8c21640eafd7fe90289f9a5f6b63a14
3948,Randall,Pearson,03-Feb-23,29-May-23,Data Analyst,Peggy Mccoy,randall.pearson@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,Discuss budget Mrs line whom television.,IT/IS,Aerial,29-10-1943,MA,Foreman,Male,2747,Hispanic,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,6dc940a75ee2a0840f9825a54a9c6d44f8076d03a29a7b96f47c2c7351631862
3949,Claudia N,Carr,20-Sep-22,04-Jul-23,Sr. DBA,Natasha Walton,claudia n.carr@bilearner.com,SVG,Future Start,Full-Time,Zone A,Temporary,Voluntary,City week discussion success month push.,IT/IS,General - Con,17-03-1991,MA,Laborer,Female,1886,White,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,ee20af4d2c4ea0fe96afde6278eb9471b0a9496ce1ad63a951c7c56caf28de58
3950,Noelle,Johnson,12-Jul-23,,Database Administrator,George Willis,noelle.johnson@bilearner.com,CCDR,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,Fielders,29-01-1989,MA,Engineer,Female,2301,Hispanic,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,da830b4a08d878679641cdb6e66aca79ab5ee7a00c64b91bf259b2147f64b0fd
3951,Taisha,Goble,25-Apr-21,12-Feb-23,Database Administrator,Joseph Jensen,taisha.goble@bilearner.com,MSC,Terminated for Cause,Contract,Zone A,Temporary,Resignation,Model candidate worker writer.,IT/IS,Wireline Construction,07-09-1961,MA,Groundman,Female,2127,Asian,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,e331574bc63fd5c34a90935f36b7bf998d224fc5de84ae144e6e53f239d8becd
